Fecha,idNodo,Total
437,2013-02-12,1351671926347,10065
438,2013-02-12,1351591695721,1385
439,2013-02-13,1353516696419,19592
440,2013-02-13,1351671926347,9984
441,2013-02-13,1351591695721,1486
442,2013-02-14,1351591695721,1799
443,2013-02-14,1353516696419,19760
444,2013-02-14,1351671926347,9352
445,2013-02-15,1351591695721,1737
446,2013-02-15,1353516696419,21197
447,2013-02-15,1351671926347,10594
448,2013-02-16,1353516696419,11384
449,2013-02-16,1351671926347,5667
450,2013-02-16,1351591695721,1246
451,2013-02-17,1353516696419,8078
452,2013-02-17,1351671926347,5064
453,2013-02-17,1351591695721,634
454,2013-02-18,1351591695721,1494
455,2013-02-18,1353516696419,19946
456,2013-02-18,1351671926347,9110
457,2013-02-19,1351591695721,1306
458,2013-02-19,1353516696419,18873
459,2013-02-19,1351671926347,9995
460,2013-02-20,1353516696419,19393
461,2013-02-20,1351671926347,9520
462,2013-02-20,1351591695721,1493
463,2013-02-21,1353516696419,18983
464,2013-02-21,1351671926347,9568
465,2013-02-21,1351591695721,1680
466,2013-02-22,1351591695721,1488
467,2013-02-22,1353516696419,19979
468,2013-02-22,1351671926347,10267
469,2013-02-23,1351591695721,926
470,2013-02-23,1353516696419,9699
471,2013-02-23,1351671926347,4377
472,2013-02-24,1353516696419,7290
473,2013-02-24,1351671926347,4242
474,2013-02-24,1351591695721,700
475,2013-02-25,1353516696419,19936
476,2013-02-25,1351671926347,8964
477,2013-02-25,1351591695721,1711
478,2013-02-26,1351591695721,1693
479,2013-02-26,1353516696419,19359
480,2013-02-27,1351591695721,1594
481,2013-02-27,1353516696419,21320
482,2013-02-28,1353516696419,4719
483,2013-02-28,1351591695721,574
484,2013-03-01,1353516696419,17761
485,2013-03-01,1351591695721,1245
486,2013-03-02,1353516696419,10508
487,2013-03-03,1353516696419,7633
488,2013-03-04,1353516696419,19912
489,2013-03-05,1353516696419,18551
490,2013-03-06,1353516696419,18281
491,2013-03-07,1353516696419,17805
492,2013-03-08,1353516696419,20345
493,2013-03-09,1353516696419,11122
494,2013-03-10,1353516696419,6255
495,2013-03-11,1353516696419,19131
496,2013-03-12,1353516696419,18138
497,2013-03-13,1353516696419,18509
498,2013-03-14,1353516696419,20316
499,2013-03-15,1353516696419,23098
500,2013-03-16,1353516696419,11714
501,2013-03-17,1353516696419,6506
502,2013-03-18,1353516696419,20247
503,2013-03-19,1353516696419,19187
504,2013-03-20,1353516696419,19299
505,2013-03-21,1353516696419,19788
506,2013-03-22,1353516696419,21472
507,2013-03-23,1353516696419,12069
508,2013-03-24,1353516696419,6248
509,2013-03-25,1353516696419,19819
510,2013-03-26,1353516696419,18335
511,2013-03-27,1353516696419,19562
512,2013-03-28,1353516696419,7424
513,2013-03-29,1353516696419,5712
514,2013-03-30,1353516696419,10496
515,2013-03-31,1353516696419,7950
516,2013-04-01,1353516696419,20291
517,2013-04-02,1353516696419,19100
518,2013-04-03,1353516696419,19013
519,2013-04-04,1353516696419,19337
520,2013-04-05,1353516696419,21684
521,2013-04-06,1353516696419,11494
522,2013-04-07,1353516696419,7034
523,2013-04-08,1353516696419,20922
524,2013-04-09,1353516696419,17765
525,2013-04-10,1353516696419,18556
526,2013-04-11,1353516696419,18994
527,2013-04-12,1351591695721,1462
528,2013-04-12,1351591868114,4244
529,2013-04-12,1353516696419,20431
530,2013-04-12,1351672370785,4661
531,2013-04-12,1351671926347,9954
532,2013-04-13,1351591695721,899
533,2013-04-13,1351672370785,2576
534,2013-04-13,1351591868114,10295
