Fecha,idNodo,Total
778,2014-07-17,1388397331212,98592
779,2014-07-17,1388396196672,61241
780,2014-07-17,1388396397305,54076
781,2014-07-24,1388396397305,26173
782,2014-07-24,1388396568021,9985
783,2014-07-24,1388396456974,3425
784,2014-07-24,1405588951641,2499
785,2014-07-24,1388398421885,36715
786,2014-07-24,1388397787434,8886
787,2014-07-24,1388398219644,61083
788,2014-07-24,1388396134379,40397
789,2014-07-24,1388398091067,72515
790,2014-07-24,1351672500995,499188
791,2014-07-24,1405588888411,21698
792,2014-07-24,1388398517822,125515
793,2014-07-24,1388398007205,2530
794,2014-07-24,1388397916219,58692
795,2014-07-24,1388398156925,139042
796,2014-07-24,1388397331212,19031
797,2014-07-24,1388396196672,17174
798,2014-07-24,1388396290670,292
799,2014-07-24,1388397145518,5202
800,2014-07-24,1388396634884,4688
801,2014-07-31,1405588888411,3054
802,2014-07-31,1388398421885,4958
803,2014-07-31,1388397145518,500
804,2014-07-31,1388396456974,640
805,2014-07-31,1388397787434,23784
806,2014-07-31,1351672500995,74758
807,2014-07-31,1388398007205,11166
808,2014-07-31,1388397331212,2786
809,2014-07-31,1388396196672,1910
810,2014-07-31,1388396134379,3722
811,2014-07-31,1388398156925,22130
812,2014-07-31,1405588951641,334
813,2014-07-31,1388398517822,17052
814,2014-07-31,1388396397305,2940
815,2014-07-31,1388397916219,9378
816,2014-07-31,1388398091067,15662
817,2014-08-07,1388398007205,6522
818,2014-08-07,1388397331212,2458
819,2014-08-07,1388398219644,10892
820,2014-08-07,1405588951641,222
821,2014-08-07,1388398421885,6726
822,2014-08-07,1388398156925,17436
823,2014-08-07,1388396634884,976
824,2014-08-07,1388397916219,8544
825,2014-08-07,1405588888411,2918
826,2014-08-07,1388398517822,15480
827,2014-08-07,1388398091067,6348
828,2014-08-07,1388397145518,212
829,2014-08-07,1388397787434,5528
830,2014-08-07,1388396134379,604
831,2014-08-07,1388396456974,336
832,2014-08-07,1388396196672,1910
833,2014-08-07,1388396397305,1702
834,2014-08-07,1351672500995,73442
835,2014-08-14,1388398421885,7788
836,2014-08-14,1388397916219,8302
837,2014-08-14,1388398156925,19760
838,2014-08-14,1388396397305,2172
839,2014-08-14,1388398219644,12072
840,2014-08-14,1388396634884,1220
841,2014-08-14,1388396134379,2102
842,2014-08-14,1351672500995,70022
843,2014-08-14,1388398517822,13618
844,2014-08-14,1388398007205,7878
845,2014-08-14,1388397787434,5610
846,2014-08-14,1388397331212,2352
847,2014-08-14,1388396196672,1892
848,2014-08-21,1388396634884,1255
849,2014-08-21,1388396134379,112
850,2014-08-21,1388398517822,15694
851,2014-08-21,1388397787434,972
852,2014-08-21,1388398219644,13279
853,2014-08-21,1388396397305,810
854,2014-08-21,1351672500995,71951
855,2014-08-21,1388398421885,8186
856,2014-08-21,1388398007205,3276
857,2014-08-21,1388397916219,9050
858,2014-08-21,1388398156925,22725
859,2014-08-21,1388396196672,1623
860,2014-08-21,1388397331212,2649
861,2014-08-28,1388398517822,330114
862,2014-08-28,1388397916219,195892
863,2014-08-28,1388396634884,24388
864,2014-08-28,1351672500995,1575270
865,2014-08-28,1388398156925,528521
866,2014-08-28,1388398219644,296415
867,2014-08-28,1388398421885,186581
868,2014-08-28,1388397331212,63133
869,2014-08-28,1388396196672,26309
870,2014-09-04,1388396634884,17796
871,2014-09-04,1388396397305,39125
872,2014-09-04,1388398007205,79688
873,2014-09-04,1388398421885,70719
874,2014-09-04,1388397145518,7190
875,2014-09-04,1388398219644,191877
876,2014-09-04,1388398517822,260749
877,2014-09-04,1388396196672,24323
878,2014-09-04,1388398156925,372494
879,2014-09-04,1388397331212,55117
880,2014-09-04,1388397916219,135634
881,2014-09-04,1351672500995,991102
882,2014-09-11,1388398007205,174899
883,2014-09-11,1388398517822,594104
884,2014-09-11,1388398219644,477761
885,2014-09-11,1388397331212,116861
886,2014-09-11,1388396196672,57495
887,2014-09-11,1388396397305,67184
888,2014-09-11,1388397145518,16795
889,2014-09-11,1388397916219,311283
890,2014-09-11,1351672500995,2391143
891,2014-09-11,1388398421885,173156
892,2014-09-11,1388398156925,903570
893,2014-09-11,1388396634884,45892
894,2014-09-18,1388398156925,903849
895,2014-09-18,1388397145518,14666
896,2014-09-18,1388398421885,163816
897,2014-09-18,1388396634884,33895
898,2014-09-18,1388397916219,403860
899,2014-09-18,1351672500995,140915
900,2014-09-18,1388398517822,581535
901,2014-09-18,1388397331212,121162
902,2014-09-18,1388398007205,422283
903,2014-09-18,1388398219644,441629
904,2014-09-18,1388396397305,86503
905,2014-09-25,1388398517822,178227
906,2014-09-25,1388396634884,12890
907,2014-09-25,1388397916219,111809
908,2014-09-25,1388398156925,270634
909,2014-09-25,1388397145518,5420
910,2014-09-25,1388398007205,161522
911,2014-09-25,1388398219644,130969
912,2014-09-25,1388396397305,37842
913,2014-09-25,1388398421885,60031
914,2014-09-25,1388397331212,37700
915,2014-10-02,1388398219644,1223
916,2014-10-02,1388396397305,243
917,2014-10-02,1388398421885,590
918,2014-10-02,1388398007205,973
919,2014-10-02,1388396634884,73
920,2014-10-02,1388398517822,2168
921,2014-10-02,1388397331212,369
922,2014-10-02,1388396568021,70
923,2014-10-02,1388398156925,2685
924,2014-10-02,1388397145518,62
925,2014-10-02,1388397916219,1285
